near_corner,0,1,2,3,4,5
False,5.214530139510398,4.714159228505109,0.2144104907990141,86.62662423125703,0.2536552681327622,2.9766206417956877
True,1.6899016413439456,0.39432602152959084,23.215973839834668,28.226565047373075,23.051299915317255,23.421933534601465
