state,speed,throttle,brake,acc_x,acc_y,occupancy_pct,self_transition_p
0,286.51998519118763,98.99999611752116,-5.326655116988377e-09,2.596378073811177,-1.0683780241521104,3.4346655421132994,0.9914652915578455
1,296.1456443973713,42.025652782280126,-5.326655755366616e-09,-8.744604726386706,1.23561278414466,2.532732676527831,0.8869532692616802
2,152.80059504002838,47.88306176174153,-5.326655394544133e-09,2.8207303200327614,4.065917152957284,11.829724930613715,0.03611269719830549
3,283.73311061097377,99.99999779150555,-5.326655172499528e-09,2.626966190140316,-0.990609248292565,57.13580048022535,0.9922146172552255
4,154.03616837486445,50.58697391896395,-5.326655450055284e-09,3.2355291689024597,3.84446710599579,11.765994975046997,0.018093443081553296
5,171.39518132498,4.660235901631424,1.0000000364438872,-14.144489628449328,7.819092696858578,13.301081395472805,0.9333042409553723
